NUTS3;CODE
'SK032';'968 71'
'SK032';'968 72'
'SK032';'968 73'
'SK032';'968 74'
'SK032';'968 75'
'SK032';'968 76'
'SK032';'968 77'
'SK032';'968 78'
'SK032';'968 79'
'SK032';'968 80'
'SK032';'968 81'
'SK032';'968 82'
'SK032';'968 83'
'SK032';'968 84'
'SK032';'968 85'
'SK032';'968 86'
'SK032';'968 87'
'SK032';'968 88'
'SK032';'968 89'
'SK032';'968 90'
'SK032';'968 91'
'SK032';'968 92'
'SK032';'968 93'
'SK032';'968 94'
'SK032';'968 95'
'SK032';'968 96'
'SK032';'968 97'
'SK032';'968 98'
'SK032';'968 99'
'SK031';'023 05'
'SK022';'972 72'
'SK022';'972 73'
'SK022';'972 74'
'SK022';'972 75'
'SK022';'972 76'
'SK022';'972 77'
'SK022';'972 78'
'SK022';'972 79'
'SK022';'972 80'
'SK022';'972 81'
'SK022';'972 82'
'SK022';'972 83'
'SK022';'972 84'
'SK022';'972 85'
'SK022';'972 86'
'SK022';'972 87'
'SK022';'972 88'
'SK022';'972 89'
'SK022';'972 90'
'SK022';'973 00'
'SK022';'973 01'
'SK022';'973 02'
'SK022';'973 03'
'SK022';'973 04'
'SK022';'973 05'
'SK022';'973 06'
'SK022';'973 07'
'SK022';'973 08'
'SK022';'973 09'
'SK022';'973 10'
'SK022';'973 11'
'SK022';'973 12'
'SK022';'973 13'
'SK022';'973 14'
'SK022';'973 15'
'SK022';'973 16'
'SK022';'973 17'
'SK022';'973 18'
'SK022';'973 19'
'SK022';'973 20'
'SK022';'973 21'
'SK022';'973 22'
'SK022';'973 23'
'SK022';'973 24'
'SK022';'973 25'
'SK022';'973 26'
'SK022';'973 27'
'SK022';'973 28'
'SK022';'973 29'
'SK022';'973 30'
'SK022';'973 31'
'SK022';'973 32'
'SK022';'973 33'
'SK022';'973 34'
'SK022';'973 35'
'SK022';'973 36'
'SK022';'973 37'
'SK022';'973 38'
'SK022';'973 39'
'SK022';'973 40'
'SK022';'973 41'
'SK022';'973 42'
'SK022';'973 43'
'SK022';'973 44'
'SK022';'973 45'
'SK022';'973 46'
'SK022';'973 47'
'SK022';'973 48'
'SK022';'973 49'
'SK022';'973 50'
'SK022';'973 51'
'SK022';'973 52'
'SK022';'973 53'
'SK022';'973 54'
'SK022';'973 55'
'SK022';'973 56'
'SK022';'973 57'
'SK022';'973 58'
'SK022';'973 59'
'SK022';'973 60'
'SK022';'973 61'
'SK022';'973 62'
'SK022';'973 63'
'SK022';'973 64'
'SK022';'973 65'
'SK022';'973 66'
'SK022';'973 67'
'SK022';'973 68'
'SK022';'973 69'
'SK022';'973 70'
'SK022';'973 71'
'SK022';'973 72'
'SK022';'973 73'
'SK022';'973 74'
'SK022';'973 75'
'SK022';'973 76'
'SK022';'973 77'
'SK022';'973 78'
'SK022';'973 79'
'SK022';'973 80'
'SK022';'973 81'
'SK022';'973 82'
'SK022';'973 83'
'SK022';'973 84'
'SK022';'973 85'
'SK022';'973 86'
'SK022';'973 87'
'SK022';'973 88'
'SK022';'973 89'
'SK022';'973 90'
'SK022';'973 91'
'SK022';'973 92'
'SK022';'973 93'
'SK022';'973 94'
'SK022';'973 95'
'SK022';'973 96'
'SK022';'973 97'
'SK022';'973 98'
'SK022';'973 99'
'SK042';'076 75'
'SK042';'053 22'
'SK021';'930 12'
'SK041';'067 22'
'SK041';'090 42'
'SK031';'023 52'
'SK041';'067 04'
'SK023';'956 14'
'SK032';'966 77'
'SK041';'059 79'
'SK031';'023 01'
'SK041';'067 33'
'SK032';'900 53'
'SK032';'013 53'
'SK041';'065 45'
'SK032';'976 81'
'SK032';'976 82'
'SK032';'976 83'
'SK032';'976 84'
'SK032';'976 85'
'SK031';'969 82'
'SK032';'985 51'
'SK031';'023 57'
'SK023';'951 14'
'SK032';'987 02'
'SK032';'987 03'
'SK032';'987 04'
'SK032';'987 05'
'SK032';'987 06'
'SK032';'987 07'
'SK032';'987 08'
'SK032';'987 09'
'SK032';'987 10'
'SK032';'987 11'
'SK032';'987 12'
'SK032';'987 13'
'SK032';'987 14'
'SK032';'987 15'
'SK032';'987 16'
'SK032';'987 17'
'SK032';'987 18'
'SK032';'987 19'
'SK032';'987 20'
'SK032';'987 21'
'SK032';'987 22'
'SK032';'987 23'
'SK032';'987 24'
'SK032';'987 25'
'SK032';'987 26'
'SK032';'987 27'
'SK032';'987 28'
'SK032';'987 29'
'SK032';'987 30'
'SK032';'987 31'
'SK032';'987 32'
'SK032';'987 33'
'SK032';'987 34'
'SK032';'987 35'
'SK032';'987 36'
'SK032';'987 37'
'SK032';'987 38'
'SK032';'987 39'
'SK032';'987 40'
'SK032';'987 41'
'SK032';'987 42'
'SK032';'987 43'
'SK032';'987 44'
'SK032';'987 45'
'SK032';'987 46'
'SK032';'987 47'
'SK032';'987 48'
'SK032';'987 49'
'SK032';'987 50'
'SK032';'987 51'
'SK032';'987 52'
'SK032';'987 53'
'SK032';'987 54'
'SK032';'987 55'
'SK032';'987 56'
'SK032';'987 57'
'SK032';'987 58'
'SK032';'987 59'
'SK032';'987 60'
'SK032';'987 61'
'SK032';'987 62'
'SK032';'987 63'
'SK032';'987 64'
'SK032';'987 65'
'SK032';'987 66'
'SK032';'987 67'
'SK032';'987 68'
'SK032';'987 69'
'SK032';'987 70'
'SK032';'987 71'
'SK032';'987 72'
'SK032';'987 73'
'SK032';'987 74'
'SK032';'987 75'
'SK032';'987 76'
'SK032';'987 77'
'SK032';'987 78'
'SK032';'987 79'
'SK032';'987 80'
'SK032';'987 81'
'SK032';'987 82'
'SK032';'987 83'
'SK032';'987 84'
'SK032';'987 85'
'SK032';'987 86'
'SK032';'987 87'
'SK032';'987 88'
'SK032';'987 89'
'SK032';'987 90'
'SK032';'987 91'
'SK032';'987 92'
'SK032';'987 93'
'SK032';'987 94'
'SK032';'987 95'
'SK032';'987 96'
'SK032';'987 97'
'SK032';'987 98'
'SK032';'987 99'
'SK031';'072 61'
'SK022';'916 26'
'SK022';'972 16'
'SK032';'976 63'
'SK041';'067 01'
'SK032';'015 10'
'SK032';'015 11'
'SK032';'015 12'
'SK032';'015 13'
'SK032';'015 14'
'SK032';'015 15'
'SK032';'015 16'
'SK032';'015 17'
'SK032';'015 18'
'SK032';'015 19'
'SK032';'015 20'
'SK032';'015 21'
'SK032';'015 22'
'SK032';'015 23'
'SK032';'015 24'
'SK032';'015 25'
'SK032';'015 26'
'SK032';'015 27'
'SK032';'015 28'
'SK032';'015 29'
'SK032';'015 30'
'SK032';'015 31'
'SK032';'015 32'
'SK032';'015 33'
'SK032';'015 34'
'SK032';'015 35'
'SK032';'015 36'
'SK032';'015 37'
'SK032';'015 38'
'SK032';'015 39'
'SK032';'015 40'
'SK032';'015 41'
'SK032';'015 42'
'SK032';'015 43'
'SK032';'015 44'
'SK032';'015 45'
'SK032';'015 46'
'SK032';'015 47'
'SK032';'015 48'
'SK032';'015 49'
'SK032';'015 50'
'SK032';'015 51'
'SK032';'015 52'
'SK032';'015 53'
'SK032';'015 54'
'SK032';'015 55'
'SK032';'015 56'
'SK032';'015 57'
'SK032';'015 58'
'SK032';'015 59'
'SK032';'015 60'
'SK032';'015 61'
'SK032';'015 62'
'SK032';'015 63'
'SK032';'015 64'
'SK032';'015 65'
'SK032';'015 66'
'SK032';'015 67'
'SK032';'015 68'
'SK032';'015 69'
'SK032';'015 70'
'SK032';'015 71'
'SK032';'015 72'
'SK032';'015 73'
'SK032';'015 74'
'SK032';'015 75'
'SK032';'015 76'
