DATAFLOW,LAST UPDATE,freq,unit,NUTS2,TIME_PERIOD,POP_DICHTE,OBS_FLAG
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2008,2431.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2009,2464.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2010,2518.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2011,2586.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2012,2644.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2013,2695.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2014,2746.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2015,2793.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2016,2838.8,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2017,2874.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2018,2900.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR10,2019,2947.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2008,79.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2009,80.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2010,81.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2011,82.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2012,84.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2013,85.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2014,87.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2015,89.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2016,91.3,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2017,93.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2018,95.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR21,2019,97.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2008,66.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2009,66.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2010,67.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2011,67.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2012,68.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2013,68.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2014,69.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2015,70.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2016,71.8,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2017,72.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2018,73.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR22,2019,74.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2008,313.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2009,319.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2010,325.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2011,329.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2012,331.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2013,335.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2014,340.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2015,344.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2016,358.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2017,362.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2018,367.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR31,2019,370.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2008,81.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2009,83.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2010,84.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2011,85.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2012,86.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2013,87.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2014,89.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2015,90.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2016,93.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2017,95.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2018,96.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR32,2019,98.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2008,65.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2009,65.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2010,66.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2011,66.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2012,66.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2013,66.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2014,66.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2015,67.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2016,67.5,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2017,68.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2018,68.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR33,2019,69.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2008,119.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2009,121.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2010,124.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2011,126.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2012,128.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2013,130.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2014,132.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2015,134.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2016,137.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2017,139.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2018,141.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR41,2019,144.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2008,153.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2009,156.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2010,159.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2011,162.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2012,165.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2013,169.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2014,172.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2015,176.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2016,182.5,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2017,187.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2018,191.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR42,2019,195.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2008,183.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2009,187.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2010,192.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2011,197.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2012,201.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2013,204.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2014,207.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2015,212.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2016,214.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2017,217.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2018,220.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR51,2019,224.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2008,45.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2009,46.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2010,46.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2011,47.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2012,47.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2013,48.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2014,48.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2015,49.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2016,49.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2017,50.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2018,50.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR52,2019,51.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2008,69.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2009,71.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2010,73.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2011,75.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2012,76.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2013,78.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2014,80.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2015,81.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2016,84.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2017,85.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2018,87.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR61,2019,89.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2008,123.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2009,124.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2010,126.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2011,127.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2012,129.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2013,130.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2014,131.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2015,133.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2016,136.6,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2017,138.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2018,139.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR62,2019,140.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2008,123.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2009,125.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2010,128.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2011,129.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2012,129.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2013,131.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2014,132.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2015,134.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2016,137.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2017,139.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2018,141.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR63,2019,143.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2008,47.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2009,48.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2010,48.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2011,48.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2012,48.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2013,48.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2014,48.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2015,48.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2016,48.5,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2017,49.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2018,50.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR71,2019,50.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2008,38.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2009,38.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2010,39.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2011,39.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2012,39.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2013,39.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2014,39.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2015,39.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2016,40.3,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2017,40.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2018,41.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR72,2019,41.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2008,107.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2009,107.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2010,108.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2011,108.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2012,107.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2013,107.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2014,107.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2015,107.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2016,108.6,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2017,109.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2018,110.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR81,2019,110.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2008,27.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2009,28.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2010,28.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2011,28.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2012,28.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2013,28.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2014,28.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2015,28.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2016,28.8,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2017,29.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2018,30.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR82,2019,30.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2008,72.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2009,72.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2010,73.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2011,72.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2012,72.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2013,72.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2014,72.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2015,72.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2016,72.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2017,73.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2018,74.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR83,2019,75.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2008,71.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2009,71.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2010,71.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2011,71.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2012,71.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2013,72.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2014,72.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2015,73.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2016,74.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2017,75.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2018,76.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TR90,2019,77.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2008,26.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2009,26.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2010,26.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2011,26.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2012,26.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2013,26.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2014,26.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2015,26.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2016,26.3,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2017,26.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2018,26.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA1,2019,26.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2008,37.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2009,37.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2010,37.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2011,38.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2012,38.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2013,38.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2014,38.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2015,37.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2016,38.0,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2017,37.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2018,37.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRA2,2019,37.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2008,44.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2009,45.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2010,45.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2011,45.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2012,46.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2013,46.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2014,46.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2015,47.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2016,47.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2017,47.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2018,48.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB1,2019,48.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2008,47.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2009,48.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2010,48.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2011,48.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2012,49.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2013,50.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2014,50.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2015,51.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2016,52.4,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2017,52.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2018,53.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRB2,2019,53.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRC1,2008,149.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRC1,2009,153.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRC1,2010,156.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRC1,2011,159.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRC1,2012,163.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,TRC1,2013,166.5,
